"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACX60_RS00445",5636.32186824288,0.524259064809854,0.11299554310595,5.54788742713691e-07,9.00749312528998e-06
"ACX60_RS14965",714.154975181232,0.609062475373237,0.132908371473935,6.04673768078353e-07,9.74935513105912e-06
"ACX60_RS00860",1467.7212740893,0.509759109743133,0.109676622698831,6.06640227674872e-07,9.74935513105912e-06
"ACX60_RS03265",1092.89705397307,0.448295327437333,0.0956455645806295,6.58008595476478e-07,1.05214909761542e-05
"ACX60_RS09000",158.81756342566,-0.734223513976171,0.16308389546806,7.05884432103055e-07,1.12303020705441e-05
"ACX60_RS04885",1583.34522455362,0.529315787423754,0.115331157064062,7.92916346531724e-07,1.25518657655972e-05
"ACX60_RS01520",5266.13048126957,0.440421649139931,0.0963299108106644,8.55424308981372e-07,1.34739968270399e-05
"ACX60_RS00760",589.103828567266,0.511187486129454,0.111692934327848,8.78321426724447e-07,1.37661665198495e-05
"ACX60_RS00885",1175.83986774776,0.477739093940454,0.104073246305255,9.37122823202656e-07,1.46154229470917e-05
"ACX60_RS17445",645.828102669722,0.54328066215443,0.120165290508704,1.03371480988262e-06,1.60428484710215e-05
"ACX60_RS06060",3150.85606035176,0.386518892207353,0.0832155896126794,1.04783757572418e-06,1.6182701291428e-05
"ACX60_RS17275",501.289895799772,-0.512806484178406,0.113415477633582,1.05782172016482e-06,1.62575901264166e-05
"ACX60_RS03675",1473.36639225912,0.405312281470638,0.0877283064224142,1.08097360157242e-06,1.65331517998951e-05
"ACX60_RS10360",3376.34923445032,0.368397537344332,0.0793781826698061,1.12869262860181e-06,1.71800041449679e-05
"ACX60_RS03965",4195.00482147233,-0.421566047725449,0.0917900376729801,1.13657225906185e-06,1.72171663741139e-05
"ACX60_RS05155",9005.07454570069,0.383026605738234,0.0828306671967179,1.15130552833553e-06,1.73573014414775e-05
"ACX60_RS04245",756.922302117312,0.60163624736541,0.13488108392669,1.16389623011208e-06,1.74639595475586e-05
"ACX60_RS10205",116.215820958239,-0.815993744507769,0.187586174555931,1.25865260777108e-06,1.87966705481285e-05
"ACX60_RS08945",470.444643022236,-0.5601409533071,0.125826078311855,1.35089687283829e-06,2.00795281662255e-05
"ACX60_RS07355",791.553207490163,0.433953706506487,0.0958181998240467,1.47985264501909e-06,2.18443139381863e-05
"ACX60_RS15855",1702.19784836074,-0.530774904339719,0.119375386783349,1.48342624659193e-06,2.18443139381863e-05
"ACX60_RS07965",3401.60024426348,-0.334533120397119,0.072672735654061,1.50773065278802e-06,2.20994224385504e-05
"ACX60_RS13100",7896.75925885826,0.450621639128845,0.100015386060468,1.53752442019406e-06,2.24322687296516e-05
"ACX60_RS13380",1180.11994252685,0.507663124043324,0.113881885775806,1.56116344326143e-06,2.26083372799668e-05
"ACX60_RS15860",22602.8857796634,0.370411475708216,0.080966045924293,1.56387424646644e-06,2.26083372799668e-05
"ACX60_RS04760",529.026947282871,-0.591039608715012,0.134479623376807,1.60026479578347e-06,2.30292651975022e-05
"ACX60_RS16640",23.2013976941519,1.94134627354454,0.462487697505083,1.64242662169991e-06,2.35290619199182e-05
"ACX60_RS05395",1397.26979118605,0.377863132967338,0.0830542292241439,1.72737501754678e-06,2.46345464214103e-05
"ACX60_RS01930",527.445180342864,0.516015538732905,0.116569671694587,1.75461859324584e-06,2.49108630772033e-05
"ACX60_RS13940",633.007880669345,0.56778377622351,0.129472084757213,1.79853143619753e-06,2.54203148526847e-05
"ACX60_RS14065",1538.67437952518,-0.496830650439909,0.112155708357597,1.80907954356813e-06,2.54557592663853e-05
"ACX60_RS03725",719.498281323945,-0.446955748726078,0.100212256218791,1.9219303294346e-06,2.69240328450882e-05
"ACX60_RS07055",1165.5219109775,1.70180668298275,0.414952443459906,1.95166576480882e-06,2.72201489488313e-05
"ACX60_RS01400",583.81265916582,-0.679639009975402,0.158418233368917,2.03654668161331e-06,2.82794157631041e-05
"ACX60_RS00775",2196.03969392167,0.421077374161935,0.0942480895352539,2.19969216829331e-06,3.04114646498542e-05
"ACX60_RS05955",1303.68562234531,0.402125400286284,0.0900383505715024,2.26501283464357e-06,3.11783940629632e-05
"ACX60_RS06655",78.3297537070602,0.99318215100595,0.238501758264042,2.30758099212236e-06,3.16268459786121e-05
"ACX60_RS13725",11715.6430164982,0.374282880852469,0.0836693838745517,2.34691530326859e-06,3.20273010782257e-05
"ACX60_RS07215",221.682498828273,-0.638749299008955,0.149423454959289,2.42448067922735e-06,3.29438018473553e-05
"ACX60_RS10555",3220.49812172607,-0.378195654667873,0.0847078610724271,2.6910110002452e-06,3.64091488323773e-05
"ACX60_RS03720",872.582867752625,-0.435904583688863,0.0999615900650129,3.17338462743011e-06,4.27529180018882e-05
"ACX60_RS10225",1169.18745863971,0.378047380213669,0.0856887047262707,3.21343989667276e-06,4.310911319011e-05
"ACX60_RS13190",924.718681378662,0.410899639114023,0.0936056970598718,3.29182870153613e-06,4.3974386789297e-05
"ACX60_RS11975",951.08137770989,0.41468252126327,0.0945675853727737,3.35880753604825e-06,4.46806078114654e-05
"ACX60_RS12235",635.524411115628,0.454202552953737,0.105012588170704,3.50824212311805e-06,4.64548765123973e-05
"ACX60_RS04845",327.845807390246,0.559266083266432,0.131755834052675,3.52153201610087e-06,4.64548765123973e-05
"ACX60_RS01350",5391.80276391181,0.413946775774933,0.0952479440073043,3.74125895221812e-06,4.91486549490563e-05
